"","Zone.Code","All_People","England","Scotland","Wales","Northern_Ireland","Rep_Ireland","Other_EU","Elsewhere"
"556","60QA000556",98,0,90,0,0,0,1,7
"557","60QA000557",83,0,80,0,1,0,0,2
"558","60QA000558",53,9,43,0,0,0,0,1
"559","60QA000559",106,12,88,1,1,0,0,4
"560","60QA000560",55,7,42,0,2,0,1,3
"561","60QA000561",128,9,116,0,1,0,0,2
"562","60QA000562",80,5,70,0,1,0,2,2
"563","60QA000563",118,8,105,0,0,0,2,3
"564","60QA000564",75,3,69,0,0,0,2,1
"565","60QA000565",137,9,122,1,0,1,1,3
"566","60QA000566",107,5,94,0,2,1,0,5
"567","60QA000567",87,3,79,1,2,0,0,2
"568","60QA000568",104,4,100,0,0,0,0,0
"569","60QA000569",75,3,68,0,0,0,1,3
"570","60QA000570",83,11,67,1,0,0,1,3
"571","60QA000571",157,12,138,0,1,1,1,4
"572","60QA000572",153,11,124,0,4,1,2,11
"573","60QA000573",129,11,110,1,1,1,0,5
"574","60QA000574",169,6,148,1,1,3,3,7
"575","60QA000575",112,5,98,0,1,1,2,5
"576","60QA000576",134,2,109,0,1,0,9,13
"577","60QA000577",128,12,106,0,2,2,4,2
"578","60QA000578",88,2,83,0,0,0,0,3
"579","60QA000579",96,9,76,2,1,0,0,8
"580","60QA000580",70,12,47,0,1,0,7,3
"581","60QA000581",84,4,74,0,1,0,2,3
"582","60QA000582",113,8,102,0,1,0,1,1
"583","60QA000583",113,4,89,1,0,1,4,14
"584","60QA000584",67,5,49,1,4,0,3,5
"585","60QA000585",84,8,62,0,0,0,5,9
"586","60QA000586",66,4,57,0,0,1,1,3
"587","60QA000587",66,5,48,0,0,0,2,11
"588","60QA000588",99,11,78,0,1,1,3,5
"589","60QA000589",73,6,62,1,0,0,2,2
"590","60QA000590",78,5,68,0,0,0,0,5
"591","60QA000591",79,5,72,0,1,1,0,0
"592","60QA000592",118,8,107,0,1,1,1,0
"593","60QA000593",110,8,98,2,0,0,0,2
"594","60QA000594",94,3,88,1,1,0,1,0
"595","60QA000595",108,7,97,0,0,0,0,4
"596","60QA000596",103,6,87,0,0,1,3,6
"597","60QA000597",77,2,64,0,1,0,3,7
"598","60QA000598",136,4,128,2,0,0,2,0
"599","60QA000599",208,14,184,0,0,1,6,3
"600","60QA000600",100,4,91,1,0,0,1,3
"601","60QA000601",68,2,56,0,0,3,1,6
"602","60QA000602",67,2,58,0,1,0,1,5
"603","60QA000603",64,4,49,0,1,1,0,9
"604","60QA000604",58,5,45,0,0,0,1,7
"605","60QA000605",52,8,36,0,0,0,0,8
"606","60QA000606",82,5,59,0,2,0,1,15
"607","60QA000607",78,4,73,0,0,0,0,1
"608","60QA000608",72,7,64,0,0,1,0,0
"609","60QA000609",69,3,65,0,0,0,0,1
"610","60QA000610",58,4,54,0,0,0,0,0
"611","60QA000611",191,10,170,0,1,1,1,8
"612","60QA000612",139,15,116,0,1,0,3,4
"613","60QA000613",118,12,81,0,1,2,7,15
"614","60QA000614",179,8,162,0,0,0,1,8
"615","60QA000615",85,1,80,0,0,0,1,3
"616","60QA000616",93,4,85,0,1,1,1,1
"617","60QA000617",76,6,66,1,0,0,2,1
"618","60QA000618",67,7,59,0,0,0,0,1
"619","60QA000619",157,14,128,0,1,0,0,14
"620","60QA000620",106,10,90,0,1,1,1,3
"621","60QA000621",109,4,97,1,1,0,1,5
"622","60QA000622",82,5,73,0,1,0,1,2
"623","60QA000623",100,3,90,0,1,0,0,6
"624","60QA000624",88,11,61,2,1,3,3,7
"625","60QA000625",63,6,53,0,0,0,0,4
"626","60QA000626",68,3,61,0,0,0,1,3
"627","60QA000627",97,6,87,0,0,0,2,2
"628","60QA000628",109,4,103,0,0,0,0,2
"629","60QA000629",194,21,151,1,6,7,2,6
"630","60QA000630",189,32,129,1,6,2,6,13
"631","60QA000631",58,10,37,1,0,1,2,7
"632","60QA000632",92,11,70,1,0,1,4,5
"633","60QA000633",112,17,80,4,0,2,2,7
"634","60QA000634",180,13,134,0,0,1,2,30
"635","60QA000635",87,13,65,0,0,0,2,7
"636","60QA000636",221,28,149,2,0,1,6,35
"637","60QA000637",160,16,127,0,3,0,7,7
"638","60QA000638",138,12,119,1,0,0,1,5
"639","60QA000639",141,23,106,1,3,0,2,6
"640","60QA000640",89,12,60,2,0,0,4,11
"641","60QA000641",120,15,99,0,1,0,1,4
"642","60QA000642",70,9,52,0,1,0,4,4
"643","60QA000643",57,5,45,1,0,1,0,5
"644","60QA000644",118,10,93,0,0,2,6,7
"645","60QA000645",144,19,91,1,0,0,5,28
"646","60QA000646",148,17,105,1,2,0,4,19
"647","60QA000647",127,6,113,1,1,0,2,4
"648","60QA000648",99,19,65,0,4,2,1,8
"649","60QA000649",98,13,68,0,3,1,9,4
"650","60QA000650",101,7,91,0,0,0,3,0
"651","60QA000651",126,22,78,2,2,0,7,15
"652","60QA000652",456,92,272,3,7,1,43,38
"653","60QA000653",126,16,95,2,1,0,4,8
"654","60QA000654",72,9,50,0,1,2,2,8
"655","60QA000655",89,10,61,1,3,1,4,9
"656","60QA000656",127,33,65,2,4,3,7,13
"657","60QA000657",81,7,70,2,0,2,0,0
"658","60QA000658",123,20,83,1,3,0,5,11
"659","60QA000659",178,26,86,2,5,4,21,34
"660","60QA000660",146,33,89,0,4,1,4,15
"661","60QA000661",107,7,85,0,3,3,2,7
"662","60QA000662",101,9,83,0,2,1,2,4
"663","60QA000663",117,18,81,0,4,1,3,10
"664","60QA000664",71,6,57,0,2,0,2,4
"665","60QA000665",100,11,78,1,1,0,3,6
"666","60QA000666",65,9,55,0,0,0,1,0
"667","60QA000667",102,11,62,1,1,1,11,15
"668","60QA000668",91,5,76,1,3,1,2,3
"669","60QA000669",102,14,76,0,2,2,1,7
"670","60QA000670",79,17,58,0,2,0,2,0
"671","60QA000671",118,11,104,2,0,1,0,0
"672","60QA000672",129,4,120,0,0,0,1,4
"673","60QA000673",75,14,49,3,5,0,2,2
"674","60QA000674",62,2,53,0,0,0,1,6
"675","60QA000675",63,10,42,1,3,0,0,7
"676","60QA000676",55,10,37,0,0,0,3,5
"677","60QA000677",86,16,60,1,1,0,1,7
"678","60QA000678",103,9,84,1,2,0,2,5
"679","60QA000679",130,13,102,1,6,3,0,5
"680","60QA000680",52,8,38,1,2,0,1,2
"681","60QA000681",74,12,60,0,1,0,0,1
"682","60QA000682",64,2,55,0,0,0,1,6
"683","60QA000683",114,14,88,0,2,1,2,7
"684","60QA000684",67,5,57,0,1,0,0,4
"685","60QA000685",57,5,50,0,0,0,0,2
"686","60QA000686",90,6,83,0,0,0,0,1
"687","60QA000687",77,6,63,0,0,0,1,7
"688","60QA000688",165,11,146,0,1,0,1,6
"689","60QA000689",123,7,110,0,0,0,3,3
"690","60QA000690",69,8,54,0,2,1,3,1
"691","60QA000691",74,4,59,0,0,0,1,10
"692","60QA000692",298,14,268,1,2,0,2,11
"693","60QA000693",113,7,93,2,5,1,0,5
"694","60QA000694",90,18,66,0,2,1,2,1
"695","60QA000695",125,10,102,2,3,0,5,3
"696","60QA000696",97,8,79,0,0,1,0,9
"697","60QA000697",64,5,53,0,0,0,2,4
"698","60QA000698",145,21,101,0,2,0,3,18
"699","60QA000699",103,13,75,2,2,0,4,7
"700","60QA000700",112,5,101,0,1,0,1,4
"701","60QA000701",129,19,110,0,0,0,0,0
"702","60QA000702",116,11,98,0,0,0,1,6
"703","60QA000703",67,0,66,0,0,0,0,1
"704","60QA000704",114,7,98,0,0,0,0,9
"705","60QA000705",136,11,123,1,0,0,0,1
"706","60QA000706",133,7,124,1,0,0,0,1
"707","60QA000707",117,5,109,0,0,0,1,2
"708","60QA000708",131,8,117,0,0,0,1,5
"709","60QA000709",160,19,130,0,0,0,5,6
"710","60QA000710",106,12,90,0,0,0,3,1
"711","60QA000711",133,15,114,0,0,0,0,4
"712","60QA000712",101,14,79,0,3,0,0,5
"713","60QA000713",169,29,116,1,0,0,1,22
"714","60QA000714",189,19,150,1,4,0,5,10
"715","60QA000715",182,24,144,1,0,0,3,10
"716","60QA000716",175,19,103,0,1,1,4,47
"717","60QA000717",101,16,77,0,0,0,1,7
"718","60QA000718",93,14,74,1,0,0,0,4
"719","60QA000719",94,6,82,0,1,0,2,3
"720","60QA000720",118,13,96,0,1,1,0,7
"721","60QA000721",103,12,79,0,1,0,3,8
"722","60QA000722",103,5,91,0,2,0,0,5
"723","60QA000723",166,28,123,1,1,2,3,8
"724","60QA000724",80,10,61,0,0,0,2,7
"725","60QA000725",131,27,93,0,0,0,2,9
"726","60QA000726",169,24,129,0,1,1,5,9
"727","60QA000727",95,12,74,0,0,1,0,8
"728","60QA000728",92,20,65,0,0,0,4,3
"729","60QA000729",67,17,42,0,0,1,4,3
"730","60QA000730",87,14,71,0,0,0,0,2
"731","60QA000731",104,17,61,1,3,0,4,18
"732","60QA000732",154,17,131,0,1,0,1,4
"733","60QA000733",152,19,122,1,1,0,6,3
"734","60QA000734",146,21,97,1,1,1,15,10
"735","60QA000735",161,26,107,2,0,2,12,12
"736","60QA000736",102,19,70,0,1,0,6,6
"737","60QA000737",156,34,91,0,0,0,10,21
"738","60QA000738",177,30,114,0,3,1,8,21
"739","60QA000739",104,14,67,1,0,1,9,12
"740","60QA000740",108,23,72,2,1,1,6,3
"741","60QA000741",126,22,75,2,0,1,8,18
"742","60QA000742",103,13,76,0,0,0,4,10
"743","60QA000743",109,15,86,0,1,0,0,7
"744","60QA000744",137,14,101,0,0,1,4,17
"745","60QA000745",116,18,83,0,3,2,8,2
"746","60QA000746",77,16,49,0,0,0,5,7
"747","60QA000747",69,10,52,1,1,0,1,4
"748","60QA000748",97,12,69,1,1,0,7,7
"749","60QA000749",106,8,83,2,4,0,2,7
"750","60QA000750",194,20,153,1,3,0,4,13
"751","60QA000751",87,9,65,0,1,2,1,9
"752","60QA000752",68,7,58,0,0,0,1,2
"753","60QA000753",103,17,67,0,3,2,2,12
"754","60QA000754",113,24,79,0,1,0,4,5
"755","60QA000755",129,17,97,0,1,0,2,12
"756","60QA000756",152,24,100,1,2,2,9,14
"757","60QA000757",86,16,63,0,2,0,1,4
"758","60QA000758",75,7,54,1,0,1,1,11
"759","60QA000759",67,8,50,0,3,2,0,4
"760","60QA000760",50,11,27,0,0,1,0,11
"761","60QA000761",108,20,67,1,2,1,10,7
"762","60QA000762",81,11,66,0,3,0,0,1
"763","60QA000763",90,12,66,0,2,2,1,7
"764","60QA000764",117,11,90,1,4,0,3,8
"765","60QA000765",66,7,53,1,2,0,0,3
"766","60QA000766",80,16,53,1,2,1,1,6
"767","60QA000767",97,13,76,2,1,0,3,2
"768","60QA000768",75,10,58,2,0,0,1,4
"769","60QA000769",136,15,110,1,0,0,1,9
"770","60QA000770",56,2,54,0,0,0,0,0
"771","60QA000771",62,10,46,0,0,0,0,6
"772","60QA000772",84,7,69,0,3,1,2,2
"773","60QA000773",89,11,71,0,3,1,0,3
"774","60QA000774",78,6,71,0,0,0,0,1
"775","60QA000775",83,9,61,0,1,1,2,9
"776","60QA000776",144,10,102,0,0,0,3,29
"777","60QA000777",108,9,71,1,0,0,2,25
"778","60QA000778",81,18,53,0,1,3,0,6
"779","60QA000779",73,10,51,1,1,1,1,8
"780","60QA000780",105,8,77,4,5,2,2,7
"781","60QA000781",257,44,155,3,2,2,13,38
"782","60QA000782",59,2,54,0,0,0,0,3
"783","60QA000783",60,7,47,0,0,4,1,1
"784","60QA000784",143,13,104,0,1,1,6,18
"785","60QA000785",120,11,98,2,2,1,1,5
"786","60QA000786",111,10,78,0,3,4,2,14
"787","60QA000787",107,22,70,1,2,1,1,10
"788","60QA000788",91,10,71,1,1,1,1,6
"789","60QA000789",156,23,107,0,3,0,6,17
"790","60QA000790",119,13,93,0,2,1,3,7
"791","60QA000791",89,3,86,0,0,0,0,0
"792","60QA000792",172,7,164,0,0,0,0,1
"793","60QA000793",74,2,70,0,0,0,1,1
"794","60QA000794",144,5,138,0,0,0,1,0
"795","60QA000795",87,2,85,0,0,0,0,0
"796","60QA000796",118,5,111,0,1,0,0,1
"797","60QA000797",100,7,93,0,0,0,0,0
"798","60QA000798",94,2,89,1,0,0,0,2
"799","60QA000799",115,5,108,1,0,0,0,1
"800","60QA000800",76,6,68,1,0,0,0,1
"801","60QA000801",99,1,97,0,0,0,1,0
"802","60QA000802",113,5,108,0,0,0,0,0
"803","60QA000803",142,8,127,0,0,0,1,6
"804","60QA000804",75,6,69,0,0,0,0,0
"805","60QA000805",102,3,97,0,1,0,0,1
"806","60QA000806",121,8,109,0,0,0,0,4
"807","60QA000807",140,5,132,0,0,1,1,1
"808","60QA000808",90,0,89,0,0,0,0,1
"809","60QA000809",169,4,159,0,0,0,3,3
"810","60QA000810",125,15,106,0,0,2,0,2
"811","60QA000811",133,5,126,0,0,0,1,1
"812","60QA000812",120,2,107,0,1,2,0,8
"813","60QA000813",79,3,74,0,1,1,0,0
"814","60QA000814",170,6,160,0,0,0,2,2
"815","60QA000815",166,3,160,0,0,0,1,2
"816","60QA000816",122,2,116,0,1,0,1,2
"817","60QA000817",124,5,118,0,0,0,0,1
"818","60QA000818",106,8,95,0,2,0,0,1
"819","60QA000819",119,3,113,1,2,0,0,0
"820","60QA000820",134,6,123,0,1,0,3,1
"821","60QA000821",96,6,89,0,0,1,0,0
"822","60QA000822",136,6,130,0,0,0,0,0
"823","60QA000823",100,7,90,1,0,0,0,2
"824","60QA000824",94,4,89,0,0,0,1,0
"825","60QA000825",161,5,152,0,0,0,1,3
"826","60QA000826",160,4,155,0,1,0,0,0
"827","60QA000827",148,4,140,2,0,0,0,2
"828","60QA000828",87,2,85,0,0,0,0,0
"829","60QA000829",89,3,85,0,0,0,1,0
"830","60QA000830",109,4,103,0,1,0,1,0
"831","60QA000831",92,3,85,0,1,0,0,3
"832","60QA000832",127,9,118,0,0,0,0,0
"833","60QA000833",117,10,103,2,0,0,1,1
"834","60QA000834",163,3,158,0,0,0,1,1
"835","60QA000835",83,5,78,0,0,0,0,0
"836","60QA000836",207,6,195,2,0,0,2,2
"837","60QA000837",146,5,139,1,0,0,0,1
"838","60QA000838",146,10,133,1,0,0,2,0
"839","60QA000839",96,4,91,1,0,0,0,0
"840","60QA000840",102,2,98,0,0,0,1,1
"841","60QA000841",118,9,108,0,0,0,1,0
"842","60QA000842",98,6,90,0,0,0,0,2
"843","60QA000843",140,1,136,0,0,0,2,1
"844","60QA000844",165,1,163,0,0,0,1,0
"845","60QA000845",119,2,106,0,1,0,1,9
"846","60QA000846",103,4,98,0,1,0,0,0
"847","60QA000847",118,5,113,0,0,0,0,0
"848","60QA000848",90,7,78,0,2,0,2,1
"849","60QA000849",72,0,68,0,2,0,1,1
"850","60QA000850",114,4,102,0,0,1,0,7
"851","60QA000851",143,7,127,0,0,0,3,6
"852","60QA000852",170,6,162,0,2,0,0,0
"853","60QA000853",144,7,136,0,1,0,0,0
"854","60QA000854",84,4,80,0,0,0,0,0
"855","60QA000855",111,4,106,0,1,0,0,0
"856","60QA000856",74,3,71,0,0,0,0,0
"857","60QA000857",106,3,89,0,2,1,2,9
"858","60QA000858",57,1,56,0,0,0,0,0
"859","60QA000859",133,5,127,0,0,0,0,1
"860","60QA000860",124,7,116,0,1,0,0,0
"861","60QA000861",151,10,135,0,0,0,4,2
"862","60QA000862",174,5,162,1,2,1,0,3
"863","60QA000863",167,12,149,0,0,1,2,3
"864","60QA000864",145,7,132,0,1,0,1,4
"865","60QA000865",113,3,104,0,4,0,0,2
"866","60QA000866",109,4,100,0,0,0,0,5
"867","60QA000867",113,2,106,0,0,1,2,2
"868","60QA000868",154,6,137,0,0,1,0,10
"869","60QA000869",148,8,136,0,1,0,0,3
"870","60QA000870",177,6,159,0,2,0,0,10
"871","60QA000871",121,8,104,1,0,0,2,6
"872","60QA000872",88,5,76,1,1,0,1,4
"873","60QA000873",222,25,160,2,3,4,5,23
"874","60QA000874",122,6,106,2,1,1,1,5
"875","60QA000875",111,6,98,1,0,0,4,2
"876","60QA000876",99,7,83,0,0,1,0,8
"877","60QA000877",87,7,77,0,0,2,1,0
"878","60QA000878",65,1,61,0,0,1,1,1
"879","60QA000879",358,17,323,0,0,2,3,13
"880","60QA000880",111,7,100,0,1,1,1,1
"881","60QA000881",103,15,75,0,1,2,4,6
"882","60QA000882",72,10,60,0,1,0,1,0
"883","60QA000883",86,8,76,0,0,2,0,0
"884","60QA000884",116,3,104,1,0,0,0,8
"885","60QA000885",138,4,129,1,1,0,0,3
"886","60QA000886",127,6,113,0,0,0,2,6
"887","60QA000887",115,10,98,0,0,0,3,4
"888","60QA000888",101,5,86,1,2,0,0,7
"889","60QA000889",161,15,138,0,1,0,1,6
"890","60QA000890",152,12,128,0,0,0,0,12
"891","60QA000891",109,9,97,0,0,0,1,2
"892","60QA000892",127,8,116,0,0,0,1,2
"893","60QA000893",90,4,82,0,0,0,1,3
"894","60QA000894",106,2,99,0,3,0,0,2
"895","60QA000895",66,4,58,0,0,0,2,2
"896","60QA000896",166,6,156,0,0,0,0,4
"897","60QA000897",170,2,158,0,4,0,0,6
"898","60QA000898",167,8,157,0,0,0,0,2
"899","60QA000899",91,5,71,0,0,0,6,9
"900","60QA000900",92,8,81,1,0,0,0,2
"901","60QA000901",111,8,96,0,0,1,1,5
"902","60QA000902",119,2,109,1,1,1,0,5
"903","60QA000903",115,4,104,0,0,0,0,7
"904","60QA000904",84,16,65,0,0,0,0,3
"905","60QA000905",159,6,151,1,0,0,0,1
"906","60QA000906",98,4,93,0,0,0,0,1
"907","60QA000907",88,3,84,0,0,0,0,1
"908","60QA000908",98,5,91,0,0,0,1,1
"909","60QA000909",87,5,80,0,0,0,1,1
"910","60QA000910",101,3,95,1,0,0,0,2
"911","60QA000911",123,5,118,0,0,0,0,0
"912","60QA000912",98,2,95,1,0,0,0,0
"913","60QA000913",126,6,119,0,0,0,0,1
"914","60QA000914",117,6,108,3,0,0,0,0
"915","60QA000915",101,9,90,0,0,0,0,2
"916","60QA000916",103,2,99,0,0,0,0,2
"917","60QA000917",138,8,128,0,1,0,1,0
"918","60QA000918",102,7,95,0,0,0,0,0
"919","60QA000919",88,6,79,0,0,0,2,1
"920","60QA000920",144,8,134,0,0,0,2,0
"921","60QA000921",73,1,69,0,0,0,0,3
"922","60QA000922",79,8,69,0,0,0,2,0
"923","60QA000923",105,7,97,0,0,0,0,1
"924","60QA000924",144,2,139,1,1,0,0,1
"925","60QA000925",117,13,103,0,0,0,0,1
"926","60QA000926",114,3,108,0,0,1,0,2
"927","60QA000927",65,1,62,0,1,1,0,0
"928","60QA000928",99,2,93,0,1,0,1,2
"929","60QA000929",77,6,69,0,0,0,0,2
"930","60QA000930",354,22,309,2,4,3,7,7
"931","60QA000931",95,4,83,0,1,0,4,3
"932","60QA000932",131,12,110,0,1,0,4,4
"933","60QA000933",125,8,116,0,0,0,0,1
"934","60QA000934",114,6,108,0,0,0,0,0
"935","60QA000935",98,7,88,1,2,0,0,0
"936","60QA000936",146,8,134,0,0,0,0,4
"937","60QA000937",70,6,62,1,0,1,0,0
"938","60QA000938",131,11,117,0,0,0,2,1
"939","60QA000939",203,8,190,0,1,0,0,4
"940","60QA000940",62,2,60,0,0,0,0,0
"941","60QA000941",116,12,101,1,0,0,0,2
"942","60QA000942",120,2,118,0,0,0,0,0
"943","60QA000943",112,7,100,2,1,0,1,1
"944","60QA000944",94,4,90,0,0,0,0,0
"945","60QA000945",105,11,92,0,0,0,1,1
"946","60QA000946",71,4,64,0,1,1,0,1
"947","60QA000947",100,3,95,0,0,0,1,1
"948","60QA000948",95,2,92,0,0,0,0,1
"949","60QA000949",168,7,158,1,0,1,0,1
"950","60QA000950",172,6,157,0,1,0,2,6
"951","60QA000951",133,3,129,0,0,0,0,1
"952","60QA000952",102,2,98,0,0,0,0,2
"953","60QA000953",97,3,87,1,0,0,4,2
"954","60QA000954",117,3,111,0,0,1,0,2
"955","60QA000955",162,5,154,0,0,2,0,1
"956","60QA000956",99,4,95,0,0,0,0,0
"957","60QA000957",122,3,118,0,1,0,0,0
"958","60QA000958",110,5,100,0,1,0,0,4
"959","60QA000959",127,5,120,2,0,0,0,0
"960","60QA000960",107,1,105,0,0,0,0,1
"961","60QA000961",108,2,105,0,1,0,0,0
"962","60QA000962",141,12,128,0,0,0,0,1
"963","60QA000963",104,1,101,0,1,0,0,1
"964","60QA000964",98,1,97,0,0,0,0,0
"965","60QA000965",55,2,53,0,0,0,0,0
"966","60QA000966",126,3,118,1,2,0,0,2
"967","60QA000967",88,5,82,1,0,0,0,0
"968","60QA000968",108,3,103,2,0,0,0,0
"969","60QA000969",121,4,114,0,2,0,0,1
"970","60QA000970",87,3,83,0,0,0,1,0
"971","60QA000971",87,2,84,0,0,0,1,0
"972","60QA000972",130,1,126,0,0,0,2,1
"973","60QA000973",122,4,116,1,0,0,1,0
"974","60QA000974",98,6,92,0,0,0,0,0
"975","60QA000975",118,5,112,0,1,0,0,0
"976","60QA000976",157,3,147,1,0,0,1,5
"977","60QA000977",198,16,152,1,2,1,2,24
"978","60QA000978",86,15,47,0,1,0,5,18
"979","60QA000979",61,14,35,0,0,2,4,6
"980","60QA000980",120,8,106,0,0,0,1,5
"981","60QA000981",121,5,105,0,1,0,0,10
"982","60QA000982",111,6,89,0,1,0,5,10
"983","60QA000983",108,8,96,1,0,0,0,3
"984","60QA000984",87,11,76,0,0,0,0,0
"985","60QA000985",100,4,96,0,0,0,0,0
"986","60QA000986",103,3,99,0,0,0,1,0
"987","60QA000987",138,3,134,0,0,0,0,1
"988","60QA000988",66,3,62,0,1,0,0,0
"989","60QA000989",91,7,83,0,0,0,0,1
"990","60QA000990",196,9,184,0,0,0,3,0
"991","60QA000991",90,5,82,0,1,0,0,2
"992","60QA000992",102,4,96,0,0,0,0,2
"993","60QA000993",103,2,99,0,0,0,2,0
"994","60QA000994",142,10,131,0,0,0,0,1
"995","60QA000995",131,6,125,0,0,0,0,0
"996","60QA000996",120,3,114,0,1,1,1,0
"997","60QA000997",134,5,126,0,0,0,1,2
"998","60QA000998",93,2,85,1,0,0,1,4
"999","60QA000999",96,6,89,0,1,0,0,0
"1000","60QA001000",121,2,117,1,0,0,0,1
"1001","60QA001001",158,3,152,1,0,0,1,1
"1002","60QA001002",118,5,111,0,0,0,0,2
"1003","60QA001003",142,2,140,0,0,0,0,0
"1004","60QA001004",129,6,119,0,0,1,2,1
"1005","60QA001005",66,3,62,0,1,0,0,0
"1006","60QA001006",155,4,149,0,0,1,0,1
"1007","60QA001007",163,9,154,0,0,0,0,0
"1008","60QA001008",87,1,85,0,0,1,0,0
"1009","60QA001009",153,6,142,0,0,1,3,1
"1010","60QA001010",126,4,121,0,0,0,1,0
"1011","60QA001011",107,6,100,0,0,0,0,1
"1012","60QA001012",108,5,99,0,0,0,1,3
"1013","60QA001013",183,5,177,0,0,0,0,1
"1014","60QA001014",139,6,132,0,0,0,1,0
"1015","60QA001015",143,5,137,0,0,0,1,0
"1016","60QA001016",153,2,150,1,0,0,0,0
"1017","60QA001017",144,6,137,1,0,0,0,0
"1018","60QA001018",142,7,131,0,0,0,0,4
"1019","60QA001019",157,7,145,1,0,0,1,3
"1020","60QA001020",124,5,119,0,0,0,0,0
"1021","60QA001021",131,2,125,0,0,0,1,3
"1022","60QA001022",154,7,145,1,0,0,0,1
"1023","60QA001023",67,8,58,1,0,0,0,0
"1024","60QA001024",78,2,73,0,1,0,0,2
"1025","60QA001025",108,4,102,0,0,0,1,1
"1026","60QA001026",117,2,111,0,1,0,1,2
"1027","60QA001027",166,15,147,1,0,1,1,1
"1028","60QA001028",63,3,58,0,0,0,0,2
"1029","60QA001029",131,11,114,0,0,0,4,2
"1030","60QA001030",181,21,152,1,1,0,2,4
"1031","60QA001031",140,2,136,0,0,0,0,2
"1032","60QA001032",99,3,92,0,0,0,0,4
"1033","60QA001033",107,2,103,0,0,1,0,1
"1034","60QA001034",144,3,135,0,0,0,1,5
"1035","60QA001035",187,9,175,1,0,0,1,1
"1036","60QA001036",162,8,149,0,1,0,1,3
"1037","60QA001037",63,3,60,0,0,0,0,0
"1038","60QA001038",140,7,133,0,0,0,0,0
"1039","60QA001039",128,7,120,0,0,0,0,1
"1040","60QA001040",121,7,108,0,1,0,0,5
"1041","60QA001041",95,2,93,0,0,0,0,0
"1042","60QA001042",122,4,117,0,0,0,0,1
"1043","60QA001043",182,7,169,0,1,0,0,5
"1044","60QA001044",58,10,46,0,0,0,1,1
"1045","60QA001045",65,0,63,0,0,0,1,1
"1046","60QA001046",121,10,110,0,1,0,0,0
"1047","60QA001047",124,10,109,0,3,0,0,2
"1048","60QA001048",146,8,135,0,0,0,2,1
"1049","60QA001049",219,6,212,0,0,0,0,1
"1050","60QA001050",122,10,109,0,0,0,0,3
"1051","60QA001051",144,19,120,0,1,1,1,2
"1052","60QA001052",132,9,121,0,1,0,0,1
"1053","60QA001053",129,15,110,0,1,0,0,3
"1054","60QA001054",176,7,166,0,0,0,0,3
"1055","60QA001055",102,9,92,0,0,0,0,1
"1056","60QA001056",118,3,108,0,0,0,1,6
"1057","60QA001057",169,9,154,0,1,1,0,4
"1058","60QA001058",146,9,131,0,0,0,1,5
"1059","60QA001059",112,5,97,1,0,1,2,6
"1060","60QA001060",117,8,106,0,0,0,0,3
"1061","60QA001061",102,5,94,0,0,0,0,3
"1062","60QA001062",108,6,100,0,0,1,0,1
"1063","60QA001063",179,8,163,0,1,0,0,7
"1064","60QA001064",130,8,114,0,4,0,1,3
"1065","60QA001065",127,21,103,1,0,0,1,1
"1066","60QA001066",113,1,108,0,0,0,2,2
"1067","60QA001067",111,1,105,0,0,0,1,4
"1068","60QA001068",120,2,111,0,0,1,3,3
"1069","60QA001069",61,2,57,0,0,0,0,2
"1070","60QA001070",187,5,171,1,0,0,2,8
"1071","60QA001071",75,3,68,0,0,0,2,2
"1072","60QA001072",65,2,61,0,0,0,0,2
"1073","60QA001073",144,10,127,0,0,0,0,7
"1074","60QA001074",163,6,154,0,0,0,0,3
"1075","60QA001075",115,9,102,0,0,0,1,3
"1076","60QA001076",93,4,87,0,1,0,0,1
"1077","60QA001077",102,5,95,0,0,0,0,2
"1078","60QA001078",186,8,173,1,0,0,2,2
"1079","60QA001079",176,7,167,0,0,0,0,2
"1080","60QA001080",169,7,158,0,0,0,0,4
"1081","60QA001081",122,6,111,1,0,0,3,1
"1082","60QA001082",100,15,81,0,1,0,0,3
"1083","60QA001083",136,8,124,0,1,0,1,2
"1084","60QA001084",95,7,88,0,0,0,0,0
"1085","60QA001085",178,16,157,1,1,0,2,1
"1086","60QA001086",160,13,146,0,1,0,0,0
"1087","60QA001087",156,6,148,0,0,0,0,2
"1088","60QA001088",124,6,116,0,0,0,0,2
"1089","60QA001089",165,21,142,0,0,1,0,1
"1090","60QA001090",87,7,77,2,0,0,1,0
"1091","60QA001091",205,15,184,1,0,0,1,4
"1092","60QA001092",117,6,111,0,0,0,0,0
"1093","60QA001093",151,6,129,1,2,0,0,13
"1094","60QA001094",119,4,112,0,0,0,0,3
"1095","60QA001095",160,14,141,0,0,0,2,3
"1096","60QA001096",157,8,146,0,0,0,0,3
"1097","60QA001097",192,10,180,0,0,0,1,1
"1098","60QA001098",245,6,230,0,0,0,0,9
"1099","60QA001099",172,9,149,1,0,1,1,11
"1100","60QA001100",262,25,215,0,1,0,1,20
"1101","60QA001101",136,13,118,0,1,0,2,2
"1102","60QA001102",116,6,108,1,0,0,1,0
"1103","60QA001103",115,5,110,0,0,0,0,0
"1104","60QA001104",74,3,71,0,0,0,0,0
"1105","60QA001105",142,6,136,0,0,0,0,0
"1106","60QA001106",160,11,140,0,0,0,1,8
"1107","60QA001107",112,7,104,0,0,0,0,1
"1108","60QA001108",163,7,148,2,0,0,0,6
